"Country.Name","Country.Code","Series.Name","Series.Code","X2013..YR2013.","X2014..YR2014.","X2015..YR2015."
"Macedonia, FYR","MKD","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","394.402735795027"
"Macedonia, FYR","MKD","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","374.069768192423"
"Madagascar","MDG","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Madagascar","MDG","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Madagascar","MDG","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Madagascar","MDG","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Madagascar","MDG","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Madagascar","MDG","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Madagascar","MDG","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Madagascar","MDG","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Madagascar","MDG","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Malawi","MWI","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Malawi","MWI","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Malawi","MWI","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Malawi","MWI","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Malawi","MWI","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Malawi","MWI","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Malawi","MWI","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Malawi","MWI","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Malawi","MWI","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Malaysia","MYS","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","446.1098"
"Malaysia","MYS","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","449.197338200099"
"Malaysia","MYS","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","442.672517584198"
"Malaysia","MYS","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","430.5782"
"Malaysia","MYS","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","445.356703175277"
"Malaysia","MYS","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","414.125865882839"
"Malaysia","MYS","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","442.9475"
"Malaysia","MYS","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","444.730830799301"
"Malaysia","MYS","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","440.962232694106"
"Mali","MLI","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Mali","MLI","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Mali","MLI","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Mali","MLI","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Mali","MLI","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Mali","MLI","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Mali","MLI","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Mali","MLI","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Mali","MLI","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Malta","MLT","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","478.6448"
"Malta","MLT","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","480.6730973825"
"Malta","MLT","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","476.676731080829"
"Malta","MLT","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","446.6661"
"Malta","MLT","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","468.058100732441"
"Malta","MLT","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","425.910059437943"
"Malta","MLT","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","464.7819"
"Malta","MLT","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","470.213694816188"
"Malta","MLT","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","459.511651280368"
"Mauritius","MUS","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Mauritius","MUS","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Mauritius","MUS","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Mauritius","MUS","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Mauritius","MUS","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Mauritius","MUS","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Mauritius","MUS","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Mauritius","MUS","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Mauritius","MUS","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Mexico","MEX","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","408.0235"
"Mexico","MEX","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","404.334869430919"
"Mexico","MEX","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","411.610512686015"
"Mexico","MEX","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","423.2765"
"Mexico","MEX","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","431.232214218716"
"Mexico","MEX","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","415.539824738972"
"Mexico","MEX","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","415.7099"
"Mexico","MEX","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","411.553579647457"
"Mexico","MEX","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","419.751733613811"
"Moldova","MDA","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","419.6635"
"Moldova","MDA","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","420.607736903888"
"Moldova","MDA","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","418.727256116506"
"Moldova","MDA","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","416.2293"
"Moldova","MDA","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","442.185002049614"
"Moldova","MDA","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","390.49216793878"
"Moldova","MDA","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","427.9978"
"Moldova","MDA","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","431.418595430921"
"Moldova","MDA","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","424.605828515597"
"Mongolia","MNG","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Mongolia","MNG","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Mongolia","MNG","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Mongolia","MNG","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Mongolia","MNG","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Mongolia","MNG","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Mongolia","MNG","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Mongolia","MNG","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Mongolia","MNG","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Montenegro","MNE","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","417.9341"
"Montenegro","MNE","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","417.726535066997"
"Montenegro","MNE","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","418.132588594089"
"Montenegro","MNE","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","426.8845"
"Montenegro","MNE","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","444.179088041031"
"Montenegro","MNE","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","410.350380375567"
"Montenegro","MNE","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","411.3136"
"Montenegro","MNE","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","413.813416760387"
"Montenegro","MNE","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","408.923805629949"
"Morocco","MAR","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Morocco","MAR","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Morocco","MAR","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Morocco","MAR","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Morocco","MAR","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Morocco","MAR","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Morocco","MAR","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Morocco","MAR","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Morocco","MAR","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Mozambique","MOZ","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Namibia","NAM","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Namibia","NAM","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Namibia","NAM","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Namibia","NAM","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Namibia","NAM","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Namibia","NAM","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Namibia","NAM","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Namibia","NAM","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Namibia","NAM","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Netherlands","NLD","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","512.2528"
"Netherlands","NLD","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","511.015940665795"
"Netherlands","NLD","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","513.497846671012"
"Netherlands","NLD","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","502.9591"
"Netherlands","NLD","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","514.703455614347"
"Netherlands","NLD","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","491.136710586278"
"Netherlands","NLD","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","508.5748"
"Netherlands","NLD","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","506.518091311161"
"Netherlands","NLD","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","510.645169219143"
"New Zealand","NZL","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","495.2233"
"New Zealand","NZL","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","490.921905838845"
"New Zealand","NZL","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","499.470547225891"
"New Zealand","NZL","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","509.2707"
"New Zealand","NZL","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","525.519854165388"
"New Zealand","NZL","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","493.225789101341"
"New Zealand","NZL","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","513.3035"
"New Zealand","NZL","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","510.725026839071"
"New Zealand","NZL","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","515.849591116306"
"Nicaragua","NIC","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Nicaragua","NIC","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Nicaragua","NIC","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Nicaragua","NIC","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Nicaragua","NIC","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Nicaragua","NIC","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Nicaragua","NIC","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Nicaragua","NIC","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Nicaragua","NIC","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Niger","NER","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Niger","NER","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Niger","NER","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Niger","NER","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Niger","NER","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Niger","NER","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Niger","NER","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Niger","NER","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Niger","NER","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Norway","NOR","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","501.7298"
"Norway","NOR","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","502.873655337995"
"Norway","NOR","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","500.614926379873"
"Norway","NOR","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","513.1912"
"Norway","NOR","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","533.355999285262"
"Norway","NOR","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","493.536736235094"
"Norway","NOR","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","498.4811"
"Norway","NOR","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","497.00138008956"
"Norway","NOR","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","499.923385409992"
"Oman","OMN","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Oman","OMN","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Oman","OMN","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Oman","OMN","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Oman","OMN","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Oman","OMN","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Oman","OMN","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Oman","OMN","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Oman","OMN","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Panama","PAN","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Panama","PAN","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Panama","PAN","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Panama","PAN","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Panama","PAN","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Panama","PAN","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Panama","PAN","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Panama","PAN","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Panama","PAN","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Paraguay","PRY","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Peru","PER","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","386.5606"
"Peru","PER","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","381.79715645039"
"Peru","PER","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","391.278591104649"
"Peru","PER","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","397.5414"
"Peru","PER","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","401.424690050047"
"Peru","PER","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","393.695225017837"
"Peru","PER","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","396.6836"
"Peru","PER","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","391.680958629118"
"Peru","PER","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","401.638627955373"
"Philippines","PHL","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..",".."
"Philippines","PHL","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..",".."
"Philippines","PHL","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..",".."
"Philippines","PHL","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..",".."
"Philippines","PHL","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..",".."
"Philippines","PHL","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..",".."
"Philippines","PHL","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..",".."
"Philippines","PHL","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..",".."
"Philippines","PHL","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..",".."
"Poland","POL","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","504.4693"
"Poland","POL","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","498.646656536176"
"Poland","POL","PISA: Mean performance on the mathematics scale. Male","LO.PISA.MAT.MA","..","..","510.08769551295"
"Poland","POL","PISA: Mean performance on the reading scale","LO.PISA.REA","..","..","505.6971"
"Poland","POL","PISA: Mean performance on the reading scale. Female","LO.PISA.REA.FE","..","..","520.674640159029"
"Poland","POL","PISA: Mean performance on the reading scale. Male","LO.PISA.REA.MA","..","..","491.244641733596"
"Poland","POL","PISA: Mean performance on the science scale","LO.PISA.SCI","..","..","501.4353"
"Poland","POL","PISA: Mean performance on the science scale. Female","LO.PISA.SCI.FE","..","..","498.303236150559"
"Poland","POL","PISA: Mean performance on the science scale. Male","LO.PISA.SCI.MA","..","..","504.457610681258"
"Portugal","PRT","PISA: Mean performance on the mathematics scale","LO.PISA.MAT","..","..","491.627"
"Portugal","PRT","PISA: Mean performance on the mathematics scale. Female","LO.PISA.MAT.FE","..","..","486.599738480922"
